aar,database_id,indikator_id,hospital_id,hospital_navn,region,enhed,retning,metodebrud_flag,antal_forloeb_hospital,vaerdi_hospital,ci_nedre_hospital,ci_oevre_hospital,vaerdi_baseline_hospital,forbedring_siden_baseline_hospital,rang_hospital
2024,dansk_hjerteinfarkt,komplikation,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,680,7.423,6.994,7.854,8.645,1.222,7
2024,dansk_hjerteinfarkt,komplikation,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,358,12.63,12.048,13.212,7.834,-4.796,18
2024,dansk_hjerteinfarkt,komplikation,h_08,OUH,Syddanmark,pct,lavere_bedre,False,1311,11.595,11.289,11.9,10.741,-0.854,17
2024,dansk_hjerteinfarkt,komplikation,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,2252,7.659,7.422,7.896,10.057,2.398,9
2024,dansk_hjerteinfarkt,komplikation,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,2066,11.41,11.163,11.657,9.849,-1.561,16
2024,dansk_hjerteinfarkt,komplikation,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,867,6.15,5.769,6.531,7.778,1.628,4
2024,dansk_hjerteinfarkt,komplikation,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,168,11.334,10.482,12.188,9.116,-2.218,15
2024,dansk_hjerteinfarkt,komplikation,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,1275,7.774,7.466,8.082,10.25,2.476,10
2024,dansk_hjerteinfarkt,komplikation,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,745,8.007,7.593,8.421,9.584,1.577,11
2024,dansk_hjerteinfarkt,komplikation,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,251,8.428,7.718,9.137,9.149,0.721,12
2024,dansk_hjerteinfarkt,komplikation,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1261,4.409,4.093,4.724,8.683,4.274,3
2024,dansk_hjerteinfarkt,komplikation,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1327,10.743,10.433,11.054,8.292,-2.451,14
2024,dansk_hjerteinfarkt,komplikation,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,948,10.672,10.331,11.011,7.336,-3.336,13
2024,dansk_hjerteinfarkt,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,False,726,5.565,5.153,5.977,6.262,0.697,8
2024,dansk_hjerteinfarkt,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,False,1049,3.148,2.799,3.498,6.718,3.57,1
2024,dansk_hjerteinfarkt,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,False,1942,5.297,5.042,5.551,6.524,1.227,5
2024,dansk_hjerteinfarkt,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,False,826,3.318,2.926,3.709,5.538,2.22,2
2024,dansk_hjerteinfarkt,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,False,666,5.34,4.91,5.771,6.652,1.312,7
2024,dansk_hjerteinfarkt,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,False,680,6.298,5.867,6.728,6.976,0.678,12
2024,dansk_hjerteinfarkt,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,False,358,8.115,7.533,8.697,6.535,-1.58,17
2024,dansk_hjerteinfarkt,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,False,1311,7.804,7.499,8.11,7.25,-0.554,16
2024,dansk_hjerteinfarkt,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,False,2252,5.314,5.077,5.552,6.716,1.402,6
2024,dansk_hjerteinfarkt,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,False,2066,8.32,8.073,8.567,6.514,-1.806,18
2024,dansk_hjerteinfarkt,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,False,867,5.085,4.704,5.466,6.071,0.986,4
2024,dansk_hjerteinfarkt,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,False,168,7.775,6.923,8.629,6.782,-0.993,15
2024,dansk_hjerteinfarkt,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,False,1275,5.671,5.363,5.98,6.683,1.012,9
2024,dansk_hjerteinfarkt,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,False,745,6.095,5.682,6.509,6.841,0.746,11
2024,dansk_hjerteinfarkt,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,False,98,5.943,5.135,6.751,6.184,0.241,10
2024,dansk_hjerteinfarkt,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,False,1261,3.327,3.011,3.642,6.644,3.317,3
2024,dansk_hjerteinfarkt,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,False,1327,7.264,6.954,7.575,5.99,-1.274,14
2024,dansk_hjerteinfarkt,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,False,140,6.968,6.291,7.644,5.491,-1.477,13
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,726,88.647,88.235,89.059,87.121,1.526,7
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,1049,94.045,93.695,94.394,86.501,7.544,1
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1942,87.256,87.002,87.511,85.323,1.933,12
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,826,93.091,92.699,93.482,89.552,3.539,2
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,666,88.062,87.632,88.492,85.41,2.652,10
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,680,87.561,87.131,87.991,86.325,1.236,11
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,358,80.936,80.354,81.517,86.635,-5.699,17
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,1311,81.965,81.66,82.271,84.16,-2.195,15
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,2252,88.418,88.18,88.654,85.181,3.237,9
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,2066,80.833,80.586,81.08,84.588,-3.755,18
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,867,90.415,90.034,90.796,87.39,3.025,4
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,168,81.95,81.097,82.803,86.204,-4.254,16
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,1275,88.569,88.261,88.878,84.83,3.739,8
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,745,89.306,88.892,89.719,83.457,5.849,6
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,251,89.341,88.631,90.051,86.487,2.854,5
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,457,92.812,92.438,93.186,85.573,7.239,3
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1327,83.39,83.08,83.7,86.031,-2.641,14
2024,dansk_hjerteinfarkt,overlevelse_1aar,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,808,84.163,83.881,84.444,88.541,-4.378,13
2024,dansk_hjerteinfarkt,patienttilfredshed,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,726,81.637,81.224,82.049,76.233,5.404,9
2024,dansk_hjerteinfarkt,patienttilfredshed,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,1049,89.974,89.625,90.323,78.942,11.032,3
2024,dansk_hjerteinfarkt,patienttilfredshed,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1942,80.446,80.192,80.7,78.335,2.111,11
2024,dansk_hjerteinfarkt,patienttilfredshed,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,826,92.739,92.347,93.131,83.218,9.521,1
2024,dansk_hjerteinfarkt,patienttilfredshed,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,666,83.731,83.302,84.162,76.388,7.343,5
2024,dansk_hjerteinfarkt,patienttilfredshed,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,680,80.791,80.361,81.221,76.977,3.814,10
2024,dansk_hjerteinfarkt,patienttilfredshed,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,358,66.775,66.193,67.356,77.645,-10.87,18
2024,dansk_hjerteinfarkt,patienttilfredshed,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,1311,72.668,72.363,72.973,74.862,-2.194,14
2024,dansk_hjerteinfarkt,patienttilfredshed,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,2252,83.621,83.384,83.859,77.694,5.927,6
2024,dansk_hjerteinfarkt,patienttilfredshed,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,2066,68.683,68.436,68.93,75.21,-6.527,17
2024,dansk_hjerteinfarkt,patienttilfredshed,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,867,85.086,84.706,85.467,83.368,1.718,4
2024,dansk_hjerteinfarkt,patienttilfredshed,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,168,71.991,71.138,72.844,77.206,-5.215,16
2024,dansk_hjerteinfarkt,patienttilfredshed,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,1275,83.243,82.935,83.551,73.91,9.333,7
2024,dansk_hjerteinfarkt,patienttilfredshed,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,745,80.398,79.985,80.812,74.459,5.939,12
2024,dansk_hjerteinfarkt,patienttilfredshed,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,251,82.603,81.893,83.312,78.405,4.198,8
2024,dansk_hjerteinfarkt,patienttilfredshed,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1261,91.698,91.382,92.014,78.066,13.632,2
2024,dansk_hjerteinfarkt,patienttilfredshed,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1327,72.39,72.079,72.7,79.216,-6.826,15
2024,dansk_hjerteinfarkt,patienttilfredshed,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,948,74.466,74.125,74.805,80.408,-5.942,13
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,726,95.619,95.207,96.031,94.086,1.533,8
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,1049,99.425,99.076,99.774,93.952,5.473,3
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1942,94.456,94.202,94.711,93.335,1.121,12
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,826,99.6,99.208,99.992,95.871,3.729,2
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,666,97.478,97.048,97.908,93.904,3.574,5
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,680,95.164,94.734,95.594,92.854,2.31,11
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,358,89.946,89.363,90.528,94.559,-4.613,18
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,1311,91.24,90.935,91.546,92.521,-1.281,15
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,2252,96.047,95.81,96.284,92.8,3.247,7
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,2066,90.104,89.858,90.351,92.907,-2.803,17
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,867,97.703,97.323,98.084,96.42,1.283,4
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,168,90.73,89.877,91.582,94.126,-3.396,16
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,1275,95.441,95.133,95.749,94.032,1.409,10
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,745,95.601,95.187,96.014,92.495,3.106,9
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,251,96.806,96.096,97.516,93.378,3.428,6
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1261,100.0,99.685,100.315,93.855,6.145,1
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1327,92.849,92.539,93.159,95.289,-2.44,13
2024,dansk_hjerteinfarkt,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,948,92.371,92.031,92.71,94.471,-2.1,14
2024,dansk_hjerteinfarkt,tid_til_behandling,h_01,Aalborg Universitetshospital,Nordjylland,timer,lavere_bedre,False,726,7.625,7.212,8.037,9.214,1.589,8
2024,dansk_hjerteinfarkt,tid_til_behandling,h_02,RH Hjørring,Nordjylland,timer,lavere_bedre,False,1049,4.184,3.834,4.533,8.314,4.13,2
2024,dansk_hjerteinfarkt,tid_til_behandling,h_03,RH Frederikshavn,Nordjylland,timer,lavere_bedre,False,1942,7.752,7.497,8.006,9.582,1.83,12
2024,dansk_hjerteinfarkt,tid_til_behandling,h_04,AUH,Midtjylland,timer,lavere_bedre,False,826,3.016,2.625,3.409,5.593,2.577,1
2024,dansk_hjerteinfarkt,tid_til_behandling,h_05,RH Gødstrup,Midtjylland,timer,lavere_bedre,False,666,7.686,7.255,8.115,8.402,0.716,10
2024,dansk_hjerteinfarkt,tid_til_behandling,h_06,RH Horsens,Midtjylland,timer,lavere_bedre,False,680,7.207,6.777,7.637,8.024,0.817,5
2024,dansk_hjerteinfarkt,tid_til_behandling,h_07,HE Midt,Midtjylland,timer,lavere_bedre,False,358,11.571,10.99,12.153,9.537,-2.034,17
2024,dansk_hjerteinfarkt,tid_til_behandling,h_08,OUH,Syddanmark,timer,lavere_bedre,False,1311,10.615,10.31,10.92,11.274,0.659,14
2024,dansk_hjerteinfarkt,tid_til_behandling,h_09,Esbjerg Sygehus,Syddanmark,timer,lavere_bedre,False,2252,7.472,7.234,7.709,10.978,3.506,6
2024,dansk_hjerteinfarkt,tid_til_behandling,h_10,Sygehus Sønderjylland,Syddanmark,timer,lavere_bedre,False,2066,12.612,12.364,12.858,10.242,-2.37,18
2024,dansk_hjerteinfarkt,tid_til_behandling,h_11,Sygehus Lillebælt,Syddanmark,timer,lavere_bedre,False,867,6.103,5.723,6.484,8.289,2.186,4
2024,dansk_hjerteinfarkt,tid_til_behandling,h_12,Holbæk Sygehus,Sjælland,timer,lavere_bedre,False,168,11.46,10.607,12.313,8.396,-3.064,16
2024,dansk_hjerteinfarkt,tid_til_behandling,h_13,Næstved Sygehus,Sjælland,timer,lavere_bedre,False,1275,7.707,7.399,8.015,10.113,2.406,11
2024,dansk_hjerteinfarkt,tid_til_behandling,h_14,SU Roskilde,Sjælland,timer,lavere_bedre,False,745,7.565,7.151,7.978,10.451,2.886,7
2024,dansk_hjerteinfarkt,tid_til_behandling,h_15,Rigshospitalet,Hovedstaden,timer,lavere_bedre,False,251,7.63,6.92,8.339,9.386,1.756,9
2024,dansk_hjerteinfarkt,tid_til_behandling,h_16,Herlev Hospital,Hovedstaden,timer,lavere_bedre,False,1261,4.276,3.961,4.592,8.183,3.907,3
2024,dansk_hjerteinfarkt,tid_til_behandling,h_17,Bispebjerg Hospital,Hovedstaden,timer,lavere_bedre,False,1327,11.249,10.938,11.559,8.751,-2.498,15
2024,dansk_hjerteinfarkt,tid_til_behandling,h_18,Hvidovre Hospital,Hovedstaden,timer,lavere_bedre,False,948,10.188,9.848,10.527,7.376,-2.812,13
2024,dansk_hjertesvigt,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,False,882,82.181,81.808,82.555,78.557,3.624,6
2024,dansk_hjertesvigt,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,False,436,92.47,92.087,92.853,75.394,17.076,2
2024,dansk_hjertesvigt,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,False,1748,80.898,80.635,81.161,77.025,3.873,9
2024,dansk_hjertesvigt,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,False,683,93.114,92.692,93.537,82.052,11.062,1
2024,dansk_hjertesvigt,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,False,422,82.16,81.616,82.703,76.512,5.648,7
2024,dansk_hjertesvigt,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,False,1433,80.618,80.319,80.917,75.12,5.498,11
2024,dansk_hjertesvigt,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,False,998,66.238,65.901,66.574,80.958,-14.72,17
2024,dansk_hjertesvigt,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,False,1773,66.095,65.829,66.36,72.846,-6.751,18
2024,dansk_hjertesvigt,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,False,776,82.045,81.639,82.45,73.434,8.611,8
2024,dansk_hjertesvigt,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,False,1503,66.81,66.526,67.094,75.94,-9.13,16
2024,dansk_hjertesvigt,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,False,1227,85.058,84.736,85.381,80.023,5.035,4
2024,dansk_hjertesvigt,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,False,1002,70.001,69.648,70.353,76.639,-6.638,15
2024,dansk_hjertesvigt,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,False,910,82.35,82.007,82.694,76.445,5.905,5
2024,dansk_hjertesvigt,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,False,1035,79.94,79.595,80.286,73.123,6.817,12
2024,dansk_hjertesvigt,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,False,540,80.838,80.351,81.324,77.988,2.85,10
2024,dansk_hjertesvigt,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1638,91.685,91.406,91.964,78.664,13.021,3
2024,dansk_hjertesvigt,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,1372,73.797,73.496,74.097,75.339,-1.542,13
2024,dansk_hjertesvigt,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,False,289,71.621,70.955,72.285,81.591,-9.97,14
2024,dansk_hjertesvigt,overlevelse_1aar,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,882,90.482,90.109,90.855,87.999,2.483,6
2024,dansk_hjertesvigt,overlevelse_1aar,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,1181,94.439,94.112,94.765,86.354,8.085,3
2024,dansk_hjertesvigt,overlevelse_1aar,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,472,89.623,89.254,89.991,86.339,3.284,8
2024,dansk_hjertesvigt,overlevelse_1aar,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,683,95.063,94.641,95.486,89.848,5.215,1
2024,dansk_hjertesvigt,overlevelse_1aar,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,422,90.611,90.067,91.154,86.181,4.43,5
2024,dansk_hjertesvigt,overlevelse_1aar,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,1433,89.133,88.834,89.432,88.242,0.891,10
2024,dansk_hjertesvigt,overlevelse_1aar,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,998,83.428,83.092,83.764,86.479,-3.051,15
2024,dansk_hjertesvigt,overlevelse_1aar,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,1773,82.338,82.073,82.604,85.187,-2.849,18
2024,dansk_hjertesvigt,overlevelse_1aar,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,776,89.736,89.33,90.141,85.645,4.091,7
2024,dansk_hjertesvigt,overlevelse_1aar,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,1503,82.936,82.652,83.22,86.645,-3.709,16
2024,dansk_hjertesvigt,overlevelse_1aar,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,1227,92.485,92.162,92.807,90.616,1.869,4
2024,dansk_hjertesvigt,overlevelse_1aar,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,1002,82.725,82.372,83.078,87.538,-4.813,17
2024,dansk_hjertesvigt,overlevelse_1aar,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,910,88.934,88.59,89.278,87.478,1.456,11
2024,dansk_hjertesvigt,overlevelse_1aar,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,325,88.91,88.466,89.354,85.952,2.958,12
2024,dansk_hjertesvigt,overlevelse_1aar,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,540,89.529,89.042,90.015,87.054,2.475,9
2024,dansk_hjertesvigt,overlevelse_1aar,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1638,94.982,94.703,95.262,87.798,7.184,2
2024,dansk_hjertesvigt,overlevelse_1aar,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,439,85.687,85.305,86.069,88.368,-2.681,13
2024,dansk_hjertesvigt,overlevelse_1aar,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,289,85.385,84.72,86.05,89.27,-3.885,14
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,False,882,98.064,97.691,98.438,95.638,2.426,4
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,False,1181,100.0,99.674,100.326,95.525,4.475,1
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,False,1748,96.555,96.292,96.818,94.552,2.003,9
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,False,683,100.0,99.578,100.422,96.721,3.279,1
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,False,422,98.48,97.937,99.023,94.406,4.074,3
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,False,1433,96.451,96.152,96.75,94.914,1.537,10
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,False,998,91.165,90.829,91.501,94.463,-3.298,15
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,False,1773,91.554,91.289,91.82,94.167,-2.613,14
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,False,776,96.577,96.171,96.983,93.714,2.863,8
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,False,1503,90.124,89.839,90.408,94.438,-4.314,16
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,False,1227,98.732,98.409,99.054,96.983,1.749,2
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,False,662,92.109,91.798,92.42,96.788,-4.679,13
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,False,910,97.898,97.554,98.242,93.826,4.072,5
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,False,1035,97.236,96.891,97.581,93.115,4.121,7
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,False,243,97.569,97.056,98.082,94.254,3.315,6
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,False,1638,100.0,99.721,100.279,95.292,4.708,1
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,False,1372,93.182,92.882,93.482,95.76,-2.578,12
2024,dansk_hjertesvigt,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,False,289,94.281,93.616,94.946,96.204,-1.923,11
2024,dansk_hjertesvigt,tid_til_behandling,h_01,Aalborg Universitetshospital,Nordjylland,timer,lavere_bedre,False,882,8.237,7.864,8.61,10.491,2.254,8
2024,dansk_hjertesvigt,tid_til_behandling,h_02,RH Hjørring,Nordjylland,timer,lavere_bedre,False,1181,5.167,4.841,5.494,9.152,3.985,3
2024,dansk_hjertesvigt,tid_til_behandling,h_03,RH Frederikshavn,Nordjylland,timer,lavere_bedre,False,1748,9.269,9.006,9.532,9.856,0.587,11
2024,dansk_hjertesvigt,tid_til_behandling,h_04,AUH,Midtjylland,timer,lavere_bedre,False,683,4.408,3.986,4.831,8.108,3.7,1
2024,dansk_hjertesvigt,tid_til_behandling,h_05,RH Gødstrup,Midtjylland,timer,lavere_bedre,False,422,7.813,7.269,8.356,10.743,2.93,6
