database_id,indikator_id,hospital_id,afdeling_id,aar,vaerdi,enhed,retning,metodebrud_flag,antal_forloeb,ci_nedre,ci_oevre,vaerdi_baseline,forbedring_siden_baseline,rang_afdeling
dansk_brystkraeft,behandlingskvalitet,h_10,h_10_kir,2019,74.367,index_0_100,hoejere_bedre,False,168,73.75,74.985,71.773,2.594,18
dansk_brystkraeft,behandlingskvalitet,h_10,h_10_kir,2020,69.639,index_0_100,hoejere_bedre,True,220,69.099,70.178,71.773,-2.134,33
dansk_brystkraeft,behandlingskvalitet,h_10,h_10_kir,2022,69.869,index_0_100,hoejere_bedre,False,203,69.308,70.431,71.773,-1.904,30
dansk_brystkraeft,behandlingskvalitet,h_10,h_10_kir,2023,66.887,index_0_100,hoejere_bedre,False,119,66.154,67.621,71.773,-4.886,31
dansk_brystkraeft,behandlingskvalitet,h_10,h_10_kir,2024,65.403,index_0_100,hoejere_bedre,False,268,64.915,65.892,71.773,-6.37,32
dansk_brystkraeft,komplikation,h_10,h_10_kir,2015,8.554,pct,lavere_bedre,False,171,7.943,9.166,9.241,0.687,14
dansk_brystkraeft,komplikation,h_10,h_10_kir,2016,9.059,pct,lavere_bedre,False,270,8.572,9.546,9.241,0.182,11
dansk_brystkraeft,komplikation,h_10,h_10_kir,2017,10.251,pct,lavere_bedre,False,129,9.547,10.956,9.241,-1.01,30
dansk_brystkraeft,komplikation,h_10,h_10_kir,2018,9.241,pct,lavere_bedre,False,123,8.52,9.962,9.241,0.0,18
dansk_brystkraeft,komplikation,h_10,h_10_kir,2019,10.525,pct,lavere_bedre,False,168,9.908,11.142,9.241,-1.284,33
dansk_brystkraeft,komplikation,h_10,h_10_kir,2020,8.966,pct,lavere_bedre,True,220,8.426,9.505,9.241,0.275,24
dansk_brystkraeft,komplikation,h_10,h_10_kir,2021,11.751,pct,lavere_bedre,False,273,11.267,12.235,9.241,-2.51,35
dansk_brystkraeft,komplikation,h_10,h_10_kir,2022,11.046,pct,lavere_bedre,False,203,10.485,11.608,9.241,-1.805,33
dansk_brystkraeft,komplikation,h_10,h_10_kir,2023,11.229,pct,lavere_bedre,False,119,10.495,11.962,9.241,-1.988,33
dansk_brystkraeft,komplikation,h_10,h_10_kir,2024,12.923,pct,lavere_bedre,False,268,12.434,13.412,9.241,-3.682,33
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2015,6.999,pct,lavere_bedre,False,171,6.387,7.611,6.766,-0.233,22
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2016,6.953,pct,lavere_bedre,False,270,6.466,7.44,6.766,-0.187,23
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2017,6.532,pct,lavere_bedre,False,129,5.828,7.237,6.766,0.234,21
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2018,6.766,pct,lavere_bedre,False,123,6.044,7.487,6.766,0.0,22
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2019,7.142,pct,lavere_bedre,False,168,6.525,7.759,6.766,-0.376,30
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2020,7.15,pct,lavere_bedre,True,220,6.61,7.689,6.766,-0.384,31
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2021,7.526,pct,lavere_bedre,False,273,7.042,8.01,6.766,-0.76,32
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2022,7.826,pct,lavere_bedre,False,203,7.264,8.387,6.766,-1.06,33
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2023,8.481,pct,lavere_bedre,False,119,7.748,9.215,6.766,-1.715,32
dansk_brystkraeft,mort_30d,h_10,h_10_kir,2024,8.627,pct,lavere_bedre,False,268,8.138,9.116,6.766,-1.861,34
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2015,91.155,pct,hoejere_bedre,False,231,90.629,91.681,92.108,-0.953,23
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2016,92.031,pct,hoejere_bedre,False,322,91.585,92.477,92.108,-0.077,20
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2017,91.223,pct,hoejere_bedre,False,370,90.807,91.639,92.108,-0.885,26
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2018,92.108,pct,hoejere_bedre,False,282,91.631,92.584,92.108,0.0,22
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2019,92.002,pct,hoejere_bedre,False,386,91.595,92.409,92.108,-0.106,25
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2020,91.088,pct,hoejere_bedre,True,307,90.631,91.544,92.108,-1.02,33
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2021,90.308,pct,hoejere_bedre,False,434,89.924,90.692,92.108,-1.8,32
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2022,89.799,pct,hoejere_bedre,False,369,89.383,90.216,92.108,-2.309,33
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2023,88.422,pct,hoejere_bedre,False,307,87.966,88.879,92.108,-3.686,36
dansk_kolorektal,registreringsfuldkommenhed,h_10,h_10_kir,2024,87.185,pct,hoejere_bedre,False,263,86.692,87.678,92.108,-4.923,35
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2016,66.199,index_0_100,hoejere_bedre,False,322,65.754,66.645,,,29
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2017,71.632,index_0_100,hoejere_bedre,False,370,71.216,72.048,,,13
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2019,68.639,index_0_100,hoejere_bedre,False,386,68.231,69.046,,,29
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2020,67.771,index_0_100,hoejere_bedre,True,307,67.314,68.227,,,32
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2021,63.176,index_0_100,hoejere_bedre,False,434,62.792,63.56,,,35
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2022,60.892,index_0_100,hoejere_bedre,False,369,60.476,61.309,,,33
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2023,63.113,index_0_100,hoejere_bedre,False,307,62.657,63.57,,,33
dansk_kolorektal,behandlingskvalitet,h_10,h_10_kir,2024,61.179,index_0_100,hoejere_bedre,False,263,60.686,61.672,,,30
dansk_kolorektal,mort_30d,h_10,h_10_kir,2015,5.255,pct,lavere_bedre,False,231,4.729,5.781,5.882,0.627,10
dansk_kolorektal,mort_30d,h_10,h_10_kir,2016,6.055,pct,lavere_bedre,False,322,5.609,6.501,5.882,-0.173,20
dansk_kolorektal,mort_30d,h_10,h_10_kir,2017,5.89,pct,lavere_bedre,False,370,5.474,6.306,5.882,-0.008,16
dansk_kolorektal,mort_30d,h_10,h_10_kir,2018,5.882,pct,lavere_bedre,False,282,5.405,6.358,5.882,0.0,17
dansk_kolorektal,mort_30d,h_10,h_10_kir,2019,6.214,pct,lavere_bedre,False,386,5.807,6.622,5.882,-0.332,27
dansk_kolorektal,mort_30d,h_10,h_10_kir,2021,5.91,pct,lavere_bedre,False,434,5.526,6.294,5.882,-0.028,22
dansk_kolorektal,mort_30d,h_10,h_10_kir,2022,6.823,pct,lavere_bedre,False,369,6.407,7.24,5.882,-0.941,27
dansk_kolorektal,mort_30d,h_10,h_10_kir,2023,7.083,pct,lavere_bedre,False,307,6.626,7.539,5.882,-1.201,29
dansk_kolorektal,mort_30d,h_10,h_10_kir,2024,7.856,pct,lavere_bedre,False,263,7.363,8.35,5.882,-1.974,34
dansk_kolorektal,komplikation,h_10,h_10_kir,2015,7.84,pct,lavere_bedre,False,231,7.314,8.367,7.937,0.097,15
dansk_kolorektal,komplikation,h_10,h_10_kir,2016,8.432,pct,lavere_bedre,False,322,7.986,8.878,7.937,-0.495,23
dansk_kolorektal,komplikation,h_10,h_10_kir,2017,6.687,pct,lavere_bedre,False,370,6.271,7.103,7.937,1.25,6
dansk_kolorektal,komplikation,h_10,h_10_kir,2018,7.937,pct,lavere_bedre,False,282,7.46,8.413,7.937,0.0,18
dansk_kolorektal,komplikation,h_10,h_10_kir,2019,9.052,pct,lavere_bedre,False,386,8.645,9.459,7.937,-1.115,34
dansk_kolorektal,komplikation,h_10,h_10_kir,2020,8.744,pct,lavere_bedre,True,307,8.287,9.2,7.937,-0.807,32
dansk_kolorektal,komplikation,h_10,h_10_kir,2021,8.358,pct,lavere_bedre,False,434,7.974,8.742,7.937,-0.421,24
dansk_kolorektal,komplikation,h_10,h_10_kir,2022,10.322,pct,lavere_bedre,False,369,9.906,10.739,7.937,-2.385,34
dansk_kolorektal,komplikation,h_10,h_10_kir,2023,9.999,pct,lavere_bedre,False,307,9.542,10.455,7.937,-2.062,32
dansk_kolorektal,komplikation,h_10,h_10_kir,2024,10.494,pct,lavere_bedre,False,263,10.001,10.987,7.937,-2.557,32
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2015,8.614,timer,lavere_bedre,False,231,8.088,9.14,10.163,1.549,24
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2016,8.904,timer,lavere_bedre,False,322,8.458,9.35,10.163,1.259,27
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2017,8.991,timer,lavere_bedre,False,370,8.576,9.407,10.163,1.172,30
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2018,10.163,timer,lavere_bedre,False,282,9.687,10.639,10.163,0.0,33
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2019,9.802,timer,lavere_bedre,False,386,9.395,10.21,10.163,0.361,32
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2020,8.118,timer,lavere_bedre,True,307,7.661,8.574,10.163,2.045,27
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2021,9.204,timer,lavere_bedre,False,434,8.82,9.588,10.163,0.959,32
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2022,11.887,timer,lavere_bedre,False,369,11.47,12.303,10.163,-1.724,35
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2023,11.653,timer,lavere_bedre,False,307,11.196,12.11,10.163,-1.49,34
dansk_kolorektal,tid_til_behandling,h_10,h_10_kir,2024,11.153,timer,lavere_bedre,False,263,10.659,11.646,10.163,-0.99,32
akut,registreringsfuldkommenhed,h_10,h_10_kir,2015,94.455,pct,hoejere_bedre,False,786,94.17,94.74,,,14
akut,registreringsfuldkommenhed,h_10,h_10_kir,2016,92.608,pct,hoejere_bedre,False,809,92.327,92.889,,,29
akut,registreringsfuldkommenhed,h_10,h_10_kir,2017,93.558,pct,hoejere_bedre,False,734,93.263,93.854,,,20
akut,registreringsfuldkommenhed,h_10,h_10_kir,2019,91.905,pct,hoejere_bedre,False,736,91.61,92.2,,,35
akut,registreringsfuldkommenhed,h_10,h_10_kir,2020,91.206,pct,hoejere_bedre,True,813,90.925,91.486,,,35
akut,registreringsfuldkommenhed,h_10,h_10_kir,2021,92.372,pct,hoejere_bedre,False,774,92.085,92.66,,,31
akut,registreringsfuldkommenhed,h_10,h_10_kir,2022,91.39,pct,hoejere_bedre,False,829,91.112,91.668,,,34
akut,registreringsfuldkommenhed,h_10,h_10_kir,2023,90.18,pct,hoejere_bedre,False,862,89.908,90.453,,,33
akut,registreringsfuldkommenhed,h_10,h_10_kir,2024,88.539,pct,hoejere_bedre,False,854,88.265,88.813,,,32
akut,ventetid,h_10,h_10_kir,2015,16.089,dage,lavere_bedre,False,786,15.804,16.374,20.658,4.569,11
akut,ventetid,h_10,h_10_kir,2016,16.649,dage,lavere_bedre,False,809,16.368,16.93,20.658,4.009,13
akut,ventetid,h_10,h_10_kir,2017,18.157,dage,lavere_bedre,False,734,17.861,18.452,20.658,2.501,21
akut,ventetid,h_10,h_10_kir,2018,20.658,dage,lavere_bedre,False,673,20.349,20.966,20.658,0.0,29
akut,ventetid,h_10,h_10_kir,2019,21.302,dage,lavere_bedre,False,736,21.007,21.597,20.658,-0.644,36
akut,ventetid,h_10,h_10_kir,2020,17.685,dage,lavere_bedre,True,813,17.404,17.965,20.658,2.973,24
akut,ventetid,h_10,h_10_kir,2021,20.363,dage,lavere_bedre,False,774,20.076,20.651,20.658,0.295,31
akut,ventetid,h_10,h_10_kir,2022,18.71,dage,lavere_bedre,False,829,18.433,18.988,20.658,1.948,28
akut,ventetid,h_10,h_10_kir,2023,24.553,dage,lavere_bedre,False,862,24.281,24.826,20.658,-3.895,34
akut,ventetid,h_10,h_10_kir,2024,24.663,dage,lavere_bedre,False,854,24.389,24.937,20.658,-4.005,32
akut,behandlingskvalitet,h_10,h_10_kir,2015,73.231,index_0_100,hoejere_bedre,False,786,72.946,73.516,71.043,2.188,20
akut,behandlingskvalitet,h_10,h_10_kir,2016,75.494,index_0_100,hoejere_bedre,False,809,75.213,75.776,71.043,4.451,9
akut,behandlingskvalitet,h_10,h_10_kir,2017,72.692,index_0_100,hoejere_bedre,False,734,72.397,72.987,71.043,1.649,17
akut,behandlingskvalitet,h_10,h_10_kir,2018,71.043,index_0_100,hoejere_bedre,False,673,70.734,71.351,71.043,0.0,27
akut,behandlingskvalitet,h_10,h_10_kir,2019,71.957,index_0_100,hoejere_bedre,False,736,71.662,72.252,71.043,0.914,29
akut,behandlingskvalitet,h_10,h_10_kir,2020,72.061,index_0_100,hoejere_bedre,True,813,71.78,72.341,71.043,1.018,27
akut,behandlingskvalitet,h_10,h_10_kir,2021,69.858,index_0_100,hoejere_bedre,False,774,69.571,70.146,71.043,-1.185,28
akut,behandlingskvalitet,h_10,h_10_kir,2022,66.937,index_0_100,hoejere_bedre,False,829,66.659,67.215,71.043,-4.106,32
akut,behandlingskvalitet,h_10,h_10_kir,2023,65.457,index_0_100,hoejere_bedre,False,862,65.184,65.729,71.043,-5.586,34
akut,behandlingskvalitet,h_10,h_10_kir,2024,64.037,index_0_100,hoejere_bedre,False,854,63.763,64.31,71.043,-7.006,33
akut,mort_30d,h_10,h_10_kir,2015,6.194,pct,lavere_bedre,False,786,5.909,6.479,7.464,1.27,13
akut,mort_30d,h_10,h_10_kir,2016,6.327,pct,lavere_bedre,False,809,6.046,6.608,7.464,1.137,15
akut,mort_30d,h_10,h_10_kir,2017,7.109,pct,lavere_bedre,False,734,6.814,7.404,7.464,0.355,28
akut,mort_30d,h_10,h_10_kir,2018,7.464,pct,lavere_bedre,False,673,7.155,7.772,7.464,0.0,32
akut,mort_30d,h_10,h_10_kir,2019,7.485,pct,lavere_bedre,False,736,7.19,7.78,7.464,-0.021,32
akut,mort_30d,h_10,h_10_kir,2020,6.202,pct,lavere_bedre,True,813,5.921,6.482,7.464,1.262,18
akut,mort_30d,h_10,h_10_kir,2021,6.944,pct,lavere_bedre,False,774,6.657,7.232,7.464,0.52,25
akut,mort_30d,h_10,h_10_kir,2022,7.674,pct,lavere_bedre,False,829,7.396,7.952,7.464,-0.21,33
akut,mort_30d,h_10,h_10_kir,2023,6.943,pct,lavere_bedre,False,862,6.67,7.215,7.464,0.521,27
akut,mort_30d,h_10,h_10_kir,2024,8.052,pct,lavere_bedre,False,854,7.778,8.326,7.464,-0.588,33
akut,genindlaeggelse,h_10,h_10_kir,2015,11.906,pct,lavere_bedre,False,786,11.621,12.191,11.184,-0.722,26
akut,genindlaeggelse,h_10,h_10_kir,2016,11.736,pct,lavere_bedre,False,809,11.455,12.017,11.184,-0.552,26
akut,genindlaeggelse,h_10,h_10_kir,2017,10.88,pct,lavere_bedre,False,734,10.585,11.176,11.184,0.304,18
akut,genindlaeggelse,h_10,h_10_kir,2018,11.184,pct,lavere_bedre,False,673,10.875,11.492,11.184,0.0,24
akut,genindlaeggelse,h_10,h_10_kir,2019,12.196,pct,lavere_bedre,False,736,11.901,12.491,11.184,-1.012,32
akut,genindlaeggelse,h_10,h_10_kir,2020,12.497,pct,lavere_bedre,True,813,12.216,12.777,11.184,-1.313,35
akut,genindlaeggelse,h_10,h_10_kir,2021,12.443,pct,lavere_bedre,False,774,12.155,12.731,11.184,-1.259,33
akut,genindlaeggelse,h_10,h_10_kir,2022,12.707,pct,lavere_bedre,False,829,12.43,12.985,11.184,-1.523,32
akut,genindlaeggelse,h_10,h_10_kir,2023,12.73,pct,lavere_bedre,False,862,12.457,13.002,11.184,-1.546,31
akut,genindlaeggelse,h_10,h_10_kir,2024,14.128,pct,lavere_bedre,False,854,13.854,14.402,11.184,-2.944,35
akut,tid_til_behandling,h_10,h_10_kir,2015,8.649,timer,lavere_bedre,False,786,8.364,8.934,9.957,1.308,15
akut,tid_til_behandling,h_10,h_10_kir,2016,7.917,timer,lavere_bedre,False,809,7.636,8.198,9.957,2.04,8
akut,tid_til_behandling,h_10,h_10_kir,2017,9.835,timer,lavere_bedre,False,734,9.54,10.13,9.957,0.122,23
akut,tid_til_behandling,h_10,h_10_kir,2018,9.957,timer,lavere_bedre,False,673,9.648,10.265,9.957,0.0,29
akut,tid_til_behandling,h_10,h_10_kir,2019,10.482,timer,lavere_bedre,False,736,10.187,10.777,9.957,-0.525,30
akut,tid_til_behandling,h_10,h_10_kir,2020,9.017,timer,lavere_bedre,True,813,8.736,9.298,9.957,0.94,22
akut,tid_til_behandling,h_10,h_10_kir,2021,11.142,timer,lavere_bedre,False,774,10.855,11.43,9.957,-1.185,34
akut,tid_til_behandling,h_10,h_10_kir,2022,10.656,timer,lavere_bedre,False,829,10.378,10.934,9.957,-0.699,29
akut,tid_til_behandling,h_10,h_10_kir,2023,11.05,timer,lavere_bedre,False,862,10.778,11.323,9.957,-1.093,31
akut,tid_til_behandling,h_10,h_10_kir,2024,11.385,timer,lavere_bedre,False,854,11.111,11.658,9.957,-1.428,27
akut,overlevelse_1aar,h_10,h_10_kir,2015,85.47,pct,hoejere_bedre,False,786,85.184,85.755,83.928,1.542,20
akut,overlevelse_1aar,h_10,h_10_kir,2016,86.955,pct,hoejere_bedre,False,809,86.674,87.237,83.928,3.027,7
akut,overlevelse_1aar,h_10,h_10_kir,2017,84.812,pct,hoejere_bedre,False,734,84.516,85.107,83.928,0.884,22
akut,overlevelse_1aar,h_10,h_10_kir,2018,83.928,pct,hoejere_bedre,False,673,83.62,84.237,83.928,0.0,31
akut,overlevelse_1aar,h_10,h_10_kir,2019,85.05,pct,hoejere_bedre,False,736,84.756,85.345,83.928,1.122,21
akut,overlevelse_1aar,h_10,h_10_kir,2020,84.018,pct,hoejere_bedre,True,813,83.737,84.298,83.928,0.09,34
akut,overlevelse_1aar,h_10,h_10_kir,2021,83.905,pct,hoejere_bedre,False,774,83.617,84.192,83.928,-0.023,28
akut,overlevelse_1aar,h_10,h_10_kir,2022,84.515,pct,hoejere_bedre,False,829,84.237,84.793,83.928,0.587,28
akut,overlevelse_1aar,h_10,h_10_kir,2023,79.462,pct,hoejere_bedre,False,862,79.189,79.734,83.928,-4.466,36
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2015,93.218,pct,hoejere_bedre,False,234,92.695,93.741,94.292,-1.074,26
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2016,91.769,pct,hoejere_bedre,False,191,91.19,92.348,94.292,-2.523,34
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2017,93.752,pct,hoejere_bedre,False,259,93.255,94.249,94.292,-0.54,23
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2018,94.292,pct,hoejere_bedre,False,254,93.79,94.794,94.292,0.0,18
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2019,93.194,pct,hoejere_bedre,False,290,92.725,93.664,94.292,-1.098,29
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2020,94.131,pct,hoejere_bedre,True,297,93.667,94.596,94.292,-0.161,23
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2021,93.461,pct,hoejere_bedre,False,355,93.037,93.886,94.292,-0.831,27
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2022,92.407,pct,hoejere_bedre,False,389,92.001,92.812,94.292,-1.885,31
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2023,90.459,pct,hoejere_bedre,False,273,89.974,90.943,94.292,-3.833,36
intensiv,registreringsfuldkommenhed,h_10,h_10_kir,2024,90.06,pct,hoejere_bedre,False,418,89.668,90.451,94.292,-4.232,31
intensiv,ventetid,h_10,h_10_kir,2015,17.307,dage,lavere_bedre,False,234,16.784,17.83,19.695,2.388,11
intensiv,ventetid,h_10,h_10_kir,2016,18.536,dage,lavere_bedre,False,191,17.957,19.115,19.695,1.159,15
intensiv,ventetid,h_10,h_10_kir,2017,19.379,dage,lavere_bedre,False,259,18.881,19.876,19.695,0.316,25
intensiv,ventetid,h_10,h_10_kir,2018,19.695,dage,lavere_bedre,False,254,19.193,20.197,19.695,0.0,24
intensiv,ventetid,h_10,h_10_kir,2019,22.503,dage,lavere_bedre,False,290,22.034,22.973,19.695,-2.808,35
intensiv,ventetid,h_10,h_10_kir,2020,20.405,dage,lavere_bedre,True,297,19.941,20.869,19.695,-0.71,30
intensiv,ventetid,h_10,h_10_kir,2021,20.918,dage,lavere_bedre,False,355,20.493,21.342,19.695,-1.223,30
intensiv,ventetid,h_10,h_10_kir,2022,24.269,dage,lavere_bedre,False,389,23.863,24.675,19.695,-4.574,36
intensiv,ventetid,h_10,h_10_kir,2024,23.706,dage,lavere_bedre,False,418,23.315,24.097,19.695,-4.011,30
intensiv,behandlingskvalitet,h_10,h_10_kir,2015,74.111,index_0_100,hoejere_bedre,False,234,73.588,74.634,72.722,1.389,19
intensiv,behandlingskvalitet,h_10,h_10_kir,2016,76.5,index_0_100,hoejere_bedre,False,191,75.921,77.078,72.722,3.778,6
intensiv,behandlingskvalitet,h_10,h_10_kir,2017,74.098,index_0_100,hoejere_bedre,False,259,73.601,74.595,72.722,1.376,20
intensiv,behandlingskvalitet,h_10,h_10_kir,2018,72.722,index_0_100,hoejere_bedre,False,254,72.22,73.224,72.722,0.0,24
intensiv,behandlingskvalitet,h_10,h_10_kir,2019,71.901,index_0_100,hoejere_bedre,False,290,71.431,72.371,72.722,-0.821,27
intensiv,behandlingskvalitet,h_10,h_10_kir,2020,69.167,index_0_100,hoejere_bedre,True,297,68.703,69.631,72.722,-3.555,36
intensiv,behandlingskvalitet,h_10,h_10_kir,2022,67.886,index_0_100,hoejere_bedre,False,389,67.48,68.291,72.722,-4.836,32
intensiv,behandlingskvalitet,h_10,h_10_kir,2023,67.131,index_0_100,hoejere_bedre,False,273,66.646,67.615,72.722,-5.591,33
intensiv,behandlingskvalitet,h_10,h_10_kir,2024,66.578,index_0_100,hoejere_bedre,False,418,66.187,66.969,72.722,-6.144,31
intensiv,tid_til_behandling,h_10,h_10_kir,2015,9.388,timer,lavere_bedre,False,234,8.865,9.911,10.627,1.239,17
intensiv,tid_til_behandling,h_10,h_10_kir,2016,10.658,timer,lavere_bedre,False,191,10.079,11.237,10.627,-0.031,30
intensiv,tid_til_behandling,h_10,h_10_kir,2017,11.088,timer,lavere_bedre,False,259,10.59,11.585,10.627,-0.461,32
intensiv,tid_til_behandling,h_10,h_10_kir,2018,10.627,timer,lavere_bedre,False,254,10.125,11.129,10.627,0.0,32
intensiv,tid_til_behandling,h_10,h_10_kir,2019,11.348,timer,lavere_bedre,False,290,10.878,11.817,10.627,-0.721,34
intensiv,tid_til_behandling,h_10,h_10_kir,2020,9.331,timer,lavere_bedre,True,297,8.867,9.795,10.627,1.296,22
intensiv,tid_til_behandling,h_10,h_10_kir,2021,11.577,timer,lavere_bedre,False,355,11.153,12.002,10.627,-0.95,35
intensiv,tid_til_behandling,h_10,h_10_kir,2022,10.436,timer,lavere_bedre,False,389,10.031,10.842,10.627,0.191,27
intensiv,tid_til_behandling,h_10,h_10_kir,2023,11.98,timer,lavere_bedre,False,273,11.496,12.464,10.627,-1.353,32
intensiv,tid_til_behandling,h_10,h_10_kir,2024,13.599,timer,lavere_bedre,False,418,13.208,13.991,10.627,-2.972,34
intensiv,patienttilfredshed,h_10,h_10_kir,2015,80.675,index_0_100,hoejere_bedre,False,234,80.152,81.198,77.512,3.163,9
intensiv,patienttilfredshed,h_10,h_10_kir,2016,77.69,index_0_100,hoejere_bedre,False,191,77.111,78.268,77.512,0.178,18
intensiv,patienttilfredshed,h_10,h_10_kir,2017,76.585,index_0_100,hoejere_bedre,False,259,76.088,77.082,77.512,-0.927,25
intensiv,patienttilfredshed,h_10,h_10_kir,2018,77.512,index_0_100,hoejere_bedre,False,254,77.01,78.014,77.512,0.0,21
intensiv,patienttilfredshed,h_10,h_10_kir,2019,74.502,index_0_100,hoejere_bedre,False,290,74.032,74.972,77.512,-3.01,33
intensiv,patienttilfredshed,h_10,h_10_kir,2020,75.258,index_0_100,hoejere_bedre,True,297,74.794,75.722,77.512,-2.254,35
intensiv,patienttilfredshed,h_10,h_10_kir,2021,74.154,index_0_100,hoejere_bedre,False,355,73.73,74.579,77.512,-3.358,31
intensiv,patienttilfredshed,h_10,h_10_kir,2022,73.099,index_0_100,hoejere_bedre,False,389,72.693,73.505,77.512,-4.413,34
intensiv,patienttilfredshed,h_10,h_10_kir,2023,70.227,index_0_100,hoejere_bedre,False,273,69.743,70.711,77.512,-7.285,35
intensiv,patienttilfredshed,h_10,h_10_kir,2024,68.849,index_0_100,hoejere_bedre,False,418,68.458,69.241,77.512,-8.663,33
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2015,94.492,pct,hoejere_bedre,False,242,93.978,95.006,95.098,-0.606,23
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2016,93.635,pct,hoejere_bedre,False,351,93.208,94.062,95.098,-1.463,28
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2017,94.968,pct,hoejere_bedre,False,222,94.432,95.505,95.098,-0.13,21
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2018,95.098,pct,hoejere_bedre,False,170,94.484,95.712,95.098,0.0,20
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2019,94.63,pct,hoejere_bedre,False,323,94.184,95.075,95.098,-0.468,30
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2020,93.444,pct,hoejere_bedre,True,223,92.908,93.98,95.098,-1.654,31
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2021,93.578,pct,hoejere_bedre,False,249,93.071,94.084,95.098,-1.52,30
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2022,92.872,pct,hoejere_bedre,False,219,92.332,93.413,95.098,-2.226,33
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2023,91.838,pct,hoejere_bedre,False,258,91.339,92.336,95.098,-3.26,32
diabetes,registreringsfuldkommenhed,h_10,h_10_kir,2024,92.284,pct,hoejere_bedre,False,241,91.769,92.8,95.098,-2.814,26
diabetes,genindlaeggelse,h_10,h_10_kir,2015,11.972,pct,lavere_bedre,False,242,11.458,12.486,11.464,-0.508,17
diabetes,genindlaeggelse,h_10,h_10_kir,2016,11.938,pct,lavere_bedre,False,351,11.511,12.365,11.464,-0.474,12
diabetes,genindlaeggelse,h_10,h_10_kir,2017,12.026,pct,lavere_bedre,False,222,11.489,12.563,11.464,-0.562,20
diabetes,genindlaeggelse,h_10,h_10_kir,2018,11.464,pct,lavere_bedre,False,170,10.85,12.077,11.464,0.0,12
diabetes,genindlaeggelse,h_10,h_10_kir,2019,13.331,pct,lavere_bedre,False,323,12.886,13.776,11.464,-1.867,33
diabetes,genindlaeggelse,h_10,h_10_kir,2020,12.994,pct,lavere_bedre,True,223,12.458,13.53,11.464,-1.53,30
diabetes,genindlaeggelse,h_10,h_10_kir,2021,14.966,pct,lavere_bedre,False,249,14.459,15.473,11.464,-3.502,34
diabetes,genindlaeggelse,h_10,h_10_kir,2022,13.9,pct,lavere_bedre,False,219,13.359,14.44,11.464,-2.436,34
diabetes,genindlaeggelse,h_10,h_10_kir,2023,13.095,pct,lavere_bedre,False,258,12.597,13.593,11.464,-1.631,27
