aar,database_id,indikator_id,hospital_id,hospital_navn,region,enhed,retning,metodebrud_flag,antal_forloeb_hospital,vaerdi_hospital,ci_nedre_hospital,ci_oevre_hospital,vaerdi_baseline_hospital,forbedring_siden_baseline_hospital,rang_hospital
2020,dansk_kolorektal,tid_til_behandling,h_14,SU Roskilde,Sjælland,timer,lavere_bedre,True,573,7.753,7.322,8.183,9.884,2.131,12
2020,dansk_kolorektal,tid_til_behandling,h_15,Rigshospitalet,Hovedstaden,timer,lavere_bedre,True,708,6.778,6.353,7.202,7.188,0.41,6
2020,dansk_kolorektal,tid_til_behandling,h_16,Herlev Hospital,Hovedstaden,timer,lavere_bedre,True,874,6.495,6.137,6.852,7.91,1.415,5
2020,dansk_kolorektal,tid_til_behandling,h_17,Bispebjerg Hospital,Hovedstaden,timer,lavere_bedre,True,1163,8.087,7.756,8.417,8.094,0.007,13
2020,dansk_kolorektal,tid_til_behandling,h_18,Hvidovre Hospital,Hovedstaden,timer,lavere_bedre,True,790,6.24,5.864,6.616,7.145,0.905,4
2020,dansk_lungecancer,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,True,699,72.117,71.746,72.488,72.734,-0.617,16
2020,dansk_lungecancer,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,True,643,76.527,76.081,76.972,75.683,0.844,5
2020,dansk_lungecancer,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,True,1733,73.03,72.761,73.299,73.385,-0.355,12
2020,dansk_lungecancer,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,True,807,79.815,79.416,80.213,78.969,0.846,2
2020,dansk_lungecancer,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,True,541,73.578,73.092,74.064,73.03,0.548,9
2020,dansk_lungecancer,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,True,813,73.547,73.168,73.928,72.542,1.005,10
2020,dansk_lungecancer,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,True,958,72.437,72.085,72.79,74.698,-2.261,14
2020,dansk_lungecancer,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,True,2417,67.486,67.256,67.715,68.929,-1.443,18
2020,dansk_lungecancer,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,True,1242,75.581,75.268,75.895,70.934,4.647,6
2020,dansk_lungecancer,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,True,1099,72.557,72.216,72.897,71.796,0.761,13
2020,dansk_lungecancer,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,True,528,81.794,81.446,82.142,76.522,5.272,1
2020,dansk_lungecancer,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,True,699,72.225,71.8,72.651,74.676,-2.451,15
2020,dansk_lungecancer,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,True,873,73.997,73.626,74.368,71.069,2.928,8
2020,dansk_lungecancer,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,True,791,70.001,69.619,70.383,71.842,-1.841,17
2020,dansk_lungecancer,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,True,504,74.732,74.245,75.219,72.428,2.304,7
2020,dansk_lungecancer,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,1146,78.631,78.298,78.964,70.516,8.115,3
2020,dansk_lungecancer,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,1767,73.107,72.837,73.376,75.608,-2.501,11
2020,dansk_lungecancer,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,931,78.462,78.118,78.805,76.439,2.023,4
2020,dansk_lungecancer,genindlaeggelse,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,True,699,9.077,8.706,9.449,10.978,1.901,3
2020,dansk_lungecancer,genindlaeggelse,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,True,643,9.264,8.819,9.71,10.439,1.175,5
2020,dansk_lungecancer,genindlaeggelse,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,True,1733,10.037,9.768,10.306,10.818,0.781,7
2020,dansk_lungecancer,genindlaeggelse,h_04,AUH,Midtjylland,pct,lavere_bedre,True,807,8.377,7.978,8.775,9.641,1.264,2
2020,dansk_lungecancer,genindlaeggelse,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,True,541,10.482,9.996,10.968,11.065,0.583,11
2020,dansk_lungecancer,genindlaeggelse,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,True,813,10.438,10.058,10.818,10.228,-0.21,9
2020,dansk_lungecancer,genindlaeggelse,h_07,HE Midt,Midtjylland,pct,lavere_bedre,True,958,10.887,10.534,11.239,10.501,-0.386,14
2020,dansk_lungecancer,genindlaeggelse,h_08,OUH,Syddanmark,pct,lavere_bedre,True,2417,12.175,11.945,12.403,12.616,0.441,18
2020,dansk_lungecancer,genindlaeggelse,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,True,1242,10.946,10.633,11.259,11.527,0.581,15
2020,dansk_lungecancer,genindlaeggelse,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,True,1099,11.937,11.597,12.278,11.481,-0.456,17
2020,dansk_lungecancer,genindlaeggelse,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,True,1674,8.298,8.026,8.57,8.492,0.194,1
2020,dansk_lungecancer,genindlaeggelse,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,True,699,10.621,10.195,11.047,11.349,0.728,12
2020,dansk_lungecancer,genindlaeggelse,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,True,873,10.648,10.277,11.019,11.665,1.017,13
2020,dansk_lungecancer,genindlaeggelse,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,True,791,11.403,11.021,11.784,12.329,0.926,16
2020,dansk_lungecancer,genindlaeggelse,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,True,504,10.452,9.965,10.939,11.188,0.736,10
2020,dansk_lungecancer,genindlaeggelse,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,True,1146,9.163,8.83,9.496,10.471,1.308,4
2020,dansk_lungecancer,genindlaeggelse,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,True,1767,9.446,9.177,9.715,11.514,2.068,6
2020,dansk_lungecancer,genindlaeggelse,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,True,931,10.091,9.748,10.435,8.175,-1.916,8
2020,dansk_lungecancer,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,True,699,6.029,5.657,6.4,6.429,0.4,9
2020,dansk_lungecancer,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,True,643,5.428,4.983,5.873,5.986,0.558,5
2020,dansk_lungecancer,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,True,1733,6.135,5.866,6.405,6.713,0.578,13
2020,dansk_lungecancer,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,True,807,4.453,4.055,4.851,5.338,0.885,1
2020,dansk_lungecancer,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,True,541,5.692,5.206,6.178,6.269,0.577,6
2020,dansk_lungecancer,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,True,813,5.328,4.947,5.707,6.775,1.447,4
2020,dansk_lungecancer,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,True,958,6.132,5.779,6.484,6.335,0.203,12
2020,dansk_lungecancer,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,True,2417,7.078,6.849,7.308,6.946,-0.132,18
2020,dansk_lungecancer,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,True,1242,6.85,6.536,7.163,7.162,0.312,17
2020,dansk_lungecancer,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,True,1099,6.707,6.367,7.048,6.368,-0.339,16
2020,dansk_lungecancer,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,True,1674,5.177,4.905,5.448,5.742,0.565,3
2020,dansk_lungecancer,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,True,699,6.301,5.875,6.726,6.219,-0.082,14
2020,dansk_lungecancer,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,True,873,5.976,5.605,6.347,6.873,0.897,8
2020,dansk_lungecancer,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,True,791,6.056,5.674,6.438,6.929,0.873,10
2020,dansk_lungecancer,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,True,504,6.091,5.605,6.578,6.698,0.607,11
2020,dansk_lungecancer,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,True,1146,4.796,4.462,5.129,6.313,1.517,2
2020,dansk_lungecancer,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,True,1767,6.431,6.162,6.7,6.088,-0.343,15
2020,dansk_lungecancer,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,True,931,5.888,5.544,6.231,5.697,-0.191,7
2020,dansk_lungecancer,overlevelse_1aar,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,True,699,87.113,86.741,87.483,86.927,0.186,6
2020,dansk_lungecancer,overlevelse_1aar,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,True,643,87.988,87.542,88.433,86.908,1.08,3
2020,dansk_lungecancer,overlevelse_1aar,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,True,1733,86.291,86.021,86.559,85.127,1.164,10
2020,dansk_lungecancer,overlevelse_1aar,h_04,AUH,Midtjylland,pct,hoejere_bedre,True,807,88.938,88.54,89.336,88.131,0.807,1
2020,dansk_lungecancer,overlevelse_1aar,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,True,541,87.113,86.627,87.599,85.093,2.02,6
2020,dansk_lungecancer,overlevelse_1aar,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,True,813,87.725,87.346,88.105,85.891,1.834,5
2020,dansk_lungecancer,overlevelse_1aar,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,True,958,84.344,83.992,84.697,86.297,-1.953,15
2020,dansk_lungecancer,overlevelse_1aar,h_08,OUH,Syddanmark,pct,hoejere_bedre,True,2417,83.387,83.157,83.616,83.807,-0.42,17
2020,dansk_lungecancer,overlevelse_1aar,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,True,1242,85.454,85.141,85.767,85.591,-0.137,13
2020,dansk_lungecancer,overlevelse_1aar,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,True,1099,83.969,83.628,84.31,85.109,-1.14,16
2020,dansk_lungecancer,overlevelse_1aar,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,True,1674,88.74,88.469,89.011,88.594,0.146,2
2020,dansk_lungecancer,overlevelse_1aar,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,True,699,85.477,85.051,85.902,86.633,-1.156,12
2020,dansk_lungecancer,overlevelse_1aar,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,True,873,86.026,85.655,86.397,84.985,1.041,11
2020,dansk_lungecancer,overlevelse_1aar,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,True,791,85.08,84.698,85.461,81.63,3.45,14
2020,dansk_lungecancer,overlevelse_1aar,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,True,504,87.049,86.562,87.536,84.935,2.114,7
2020,dansk_lungecancer,overlevelse_1aar,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,True,1146,87.781,87.448,88.114,86.228,1.553,4
2020,dansk_lungecancer,overlevelse_1aar,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,True,1767,86.579,86.31,86.848,85.729,0.85,9
2020,dansk_lungecancer,overlevelse_1aar,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,True,931,86.756,86.412,87.099,87.471,-0.715,8
2020,dansk_lungecancer,registreringsfuldkommenhed,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,True,699,95.147,94.776,95.519,94.731,0.416,4
2020,dansk_lungecancer,registreringsfuldkommenhed,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,True,643,95.788,95.342,96.233,94.27,1.518,2
2020,dansk_lungecancer,registreringsfuldkommenhed,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,True,1733,93.46,93.191,93.73,93.207,0.253,13
2020,dansk_lungecancer,registreringsfuldkommenhed,h_04,AUH,Midtjylland,pct,hoejere_bedre,True,807,97.41,97.011,97.808,96.248,1.162,1
2020,dansk_lungecancer,registreringsfuldkommenhed,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,True,541,94.101,93.615,94.587,93.501,0.6,9
2020,dansk_lungecancer,registreringsfuldkommenhed,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,True,813,95.051,94.672,95.431,94.37,0.681,7
2020,dansk_lungecancer,registreringsfuldkommenhed,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,True,958,93.405,93.053,93.758,94.958,-1.553,14
2020,dansk_lungecancer,registreringsfuldkommenhed,h_08,OUH,Syddanmark,pct,hoejere_bedre,True,2417,91.605,91.375,91.834,91.524,0.081,18
2020,dansk_lungecancer,registreringsfuldkommenhed,h_09,Esbjerg Sygehus,Syddanmark,pct,hoejere_bedre,True,1242,93.313,93.0,93.627,92.562,0.751,15
2020,dansk_lungecancer,registreringsfuldkommenhed,h_10,Sygehus Sønderjylland,Syddanmark,pct,hoejere_bedre,True,1099,92.968,92.627,93.308,92.749,0.219,16
2020,dansk_lungecancer,registreringsfuldkommenhed,h_11,Sygehus Lillebælt,Syddanmark,pct,hoejere_bedre,True,1674,95.086,94.814,95.358,95.822,-0.736,5
2020,dansk_lungecancer,registreringsfuldkommenhed,h_12,Holbæk Sygehus,Sjælland,pct,hoejere_bedre,True,699,92.513,92.087,92.938,93.346,-0.833,17
2020,dansk_lungecancer,registreringsfuldkommenhed,h_13,Næstved Sygehus,Sjælland,pct,hoejere_bedre,True,873,93.954,93.583,94.325,92.615,1.339,10
2020,dansk_lungecancer,registreringsfuldkommenhed,h_14,SU Roskilde,Sjælland,pct,hoejere_bedre,True,791,93.669,93.287,94.05,91.209,2.46,11
2020,dansk_lungecancer,registreringsfuldkommenhed,h_15,Rigshospitalet,Hovedstaden,pct,hoejere_bedre,True,504,94.965,94.478,95.452,94.728,0.237,8
2020,dansk_lungecancer,registreringsfuldkommenhed,h_16,Herlev Hospital,Hovedstaden,pct,hoejere_bedre,True,1146,95.376,95.043,95.71,93.375,2.001,3
2020,dansk_lungecancer,registreringsfuldkommenhed,h_17,Bispebjerg Hospital,Hovedstaden,pct,hoejere_bedre,True,1767,93.554,93.285,93.824,93.401,0.153,12
2020,dansk_lungecancer,registreringsfuldkommenhed,h_18,Hvidovre Hospital,Hovedstaden,pct,hoejere_bedre,True,931,95.067,94.724,95.411,96.12,-1.053,6
2020,dansk_lungecancer,ventetid,h_01,Aalborg Universitetshospital,Nordjylland,dage,lavere_bedre,True,699,18.452,18.08,18.823,17.261,-1.191,16
2020,dansk_lungecancer,ventetid,h_02,RH Hjørring,Nordjylland,dage,lavere_bedre,True,643,13.19,12.745,13.635,14.812,1.622,4
2020,dansk_lungecancer,ventetid,h_03,RH Frederikshavn,Nordjylland,dage,lavere_bedre,True,1733,16.718,16.448,16.987,16.778,0.06,9
2020,dansk_lungecancer,ventetid,h_04,AUH,Midtjylland,dage,lavere_bedre,True,807,11.516,11.117,11.914,13.237,1.721,1
2020,dansk_lungecancer,ventetid,h_05,RH Gødstrup,Midtjylland,dage,lavere_bedre,True,541,16.869,16.383,17.355,18.235,1.366,10
2020,dansk_lungecancer,ventetid,h_06,RH Horsens,Midtjylland,dage,lavere_bedre,True,813,15.387,15.007,15.767,16.298,0.911,6
2020,dansk_lungecancer,ventetid,h_07,HE Midt,Midtjylland,dage,lavere_bedre,True,958,18.181,17.828,18.533,14.66,-3.521,13
2020,dansk_lungecancer,ventetid,h_08,OUH,Syddanmark,dage,lavere_bedre,True,2417,19.559,19.329,19.788,19.614,0.055,17
2020,dansk_lungecancer,ventetid,h_09,Esbjerg Sygehus,Syddanmark,dage,lavere_bedre,True,1242,18.2,17.887,18.514,18.811,0.611,14
2020,dansk_lungecancer,ventetid,h_10,Sygehus Sønderjylland,Syddanmark,dage,lavere_bedre,True,1099,18.273,17.932,18.614,16.324,-1.949,15
2020,dansk_lungecancer,ventetid,h_11,Sygehus Lillebælt,Syddanmark,dage,lavere_bedre,True,1674,12.908,12.636,13.179,16.297,3.389,3
2020,dansk_lungecancer,ventetid,h_12,Holbæk Sygehus,Sjælland,dage,lavere_bedre,True,699,17.644,17.218,18.07,17.314,-0.33,11
2020,dansk_lungecancer,ventetid,h_13,Næstved Sygehus,Sjælland,dage,lavere_bedre,True,873,18.143,17.772,18.514,18.984,0.841,12
2020,dansk_lungecancer,ventetid,h_14,SU Roskilde,Sjælland,dage,lavere_bedre,True,791,19.985,19.603,20.366,20.039,0.054,18
2020,dansk_lungecancer,ventetid,h_15,Rigshospitalet,Hovedstaden,dage,lavere_bedre,True,504,16.042,15.556,16.53,16.992,0.95,8
2020,dansk_lungecancer,ventetid,h_16,Herlev Hospital,Hovedstaden,dage,lavere_bedre,True,1146,11.594,11.261,11.927,17.097,5.503,2
2020,dansk_lungecancer,ventetid,h_17,Bispebjerg Hospital,Hovedstaden,dage,lavere_bedre,True,1767,15.981,15.712,16.25,15.195,-0.786,7
2020,dansk_lungecancer,ventetid,h_18,Hvidovre Hospital,Hovedstaden,dage,lavere_bedre,True,931,14.066,13.722,14.409,13.857,-0.209,5
2020,diabetes,behandlingskvalitet,h_01,Aalborg Universitetshospital,Nordjylland,index_0_100,hoejere_bedre,True,447,78.357,77.829,78.885,78.059,0.298,6
2020,diabetes,behandlingskvalitet,h_02,RH Hjørring,Nordjylland,index_0_100,hoejere_bedre,True,415,81.797,81.243,82.351,79.941,1.856,4
2020,diabetes,behandlingskvalitet,h_03,RH Frederikshavn,Nordjylland,index_0_100,hoejere_bedre,True,1810,77.537,77.272,77.803,75.01,2.527,8
2020,diabetes,behandlingskvalitet,h_04,AUH,Midtjylland,index_0_100,hoejere_bedre,True,1528,84.509,84.227,84.791,83.31,1.199,1
2020,diabetes,behandlingskvalitet,h_05,RH Gødstrup,Midtjylland,index_0_100,hoejere_bedre,True,619,77.012,76.557,77.466,76.188,0.824,11
2020,diabetes,behandlingskvalitet,h_06,RH Horsens,Midtjylland,index_0_100,hoejere_bedre,True,1728,77.248,76.976,77.52,75.056,2.192,10
2020,diabetes,behandlingskvalitet,h_07,HE Midt,Midtjylland,index_0_100,hoejere_bedre,True,979,76.028,75.667,76.388,74.16,1.868,13
2020,diabetes,behandlingskvalitet,h_08,OUH,Syddanmark,index_0_100,hoejere_bedre,True,1176,70.937,70.626,71.246,70.908,0.029,18
2020,diabetes,behandlingskvalitet,h_09,Esbjerg Sygehus,Syddanmark,index_0_100,hoejere_bedre,True,1240,77.642,77.321,77.962,73.731,3.911,7
2020,diabetes,behandlingskvalitet,h_10,Sygehus Sønderjylland,Syddanmark,index_0_100,hoejere_bedre,True,579,73.189,72.722,73.656,74.642,-1.453,17
2020,diabetes,behandlingskvalitet,h_11,Sygehus Lillebælt,Syddanmark,index_0_100,hoejere_bedre,True,1474,84.293,83.998,84.587,80.549,3.744,2
2020,diabetes,behandlingskvalitet,h_12,Holbæk Sygehus,Sjælland,index_0_100,hoejere_bedre,True,444,75.462,74.943,75.982,77.842,-2.38,14
2020,diabetes,behandlingskvalitet,h_13,Næstved Sygehus,Sjælland,index_0_100,hoejere_bedre,True,1055,75.105,74.757,75.454,74.844,0.261,15
2020,diabetes,behandlingskvalitet,h_14,SU Roskilde,Sjælland,index_0_100,hoejere_bedre,True,1509,73.442,73.152,73.732,71.875,1.567,16
2020,diabetes,behandlingskvalitet,h_15,Rigshospitalet,Hovedstaden,index_0_100,hoejere_bedre,True,708,76.944,76.519,77.369,76.855,0.089,12
2020,diabetes,behandlingskvalitet,h_16,Herlev Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,796,81.969,81.569,82.369,76.906,5.063,3
2020,diabetes,behandlingskvalitet,h_17,Bispebjerg Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,1162,77.446,77.116,77.777,77.195,0.251,9
2020,diabetes,behandlingskvalitet,h_18,Hvidovre Hospital,Hovedstaden,index_0_100,hoejere_bedre,True,660,81.52,81.146,81.894,79.25,2.27,5
2020,diabetes,genindlaeggelse,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,True,447,10.877,10.349,11.405,10.727,-0.15,5
2020,diabetes,genindlaeggelse,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,True,415,10.391,9.837,10.946,11.577,1.186,3
2020,diabetes,genindlaeggelse,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,True,982,11.078,10.823,11.334,11.389,0.311,6
2020,diabetes,genindlaeggelse,h_04,AUH,Midtjylland,pct,lavere_bedre,True,1528,8.254,7.971,8.535,10.199,1.945,1
2020,diabetes,genindlaeggelse,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,True,619,11.872,11.418,12.327,12.526,0.654,10
2020,diabetes,genindlaeggelse,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,True,1728,10.713,10.44,10.985,12.458,1.745,4
2020,diabetes,genindlaeggelse,h_07,HE Midt,Midtjylland,pct,lavere_bedre,True,979,12.107,11.748,12.467,11.971,-0.136,12
2020,diabetes,genindlaeggelse,h_08,OUH,Syddanmark,pct,lavere_bedre,True,1176,14.233,13.922,14.543,13.743,-0.49,17
2020,diabetes,genindlaeggelse,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,True,1240,12.588,12.267,12.908,12.984,0.396,13
2020,diabetes,genindlaeggelse,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,True,579,13.191,12.724,13.659,12.326,-0.865,16
2020,diabetes,genindlaeggelse,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,True,1474,9.918,9.623,10.213,10.141,0.223,2
2020,diabetes,genindlaeggelse,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,True,444,12.626,12.107,13.145,11.772,-0.854,14
2020,diabetes,genindlaeggelse,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,True,1055,11.448,11.1,11.796,12.626,1.178,7
2020,diabetes,genindlaeggelse,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,True,1509,13.141,12.85,13.431,13.251,0.11,15
2020,diabetes,genindlaeggelse,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,True,708,11.903,11.479,12.327,11.683,-0.22,11
2020,diabetes,genindlaeggelse,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,True,796,10.391,9.99,10.791,12.639,2.248,3
2020,diabetes,genindlaeggelse,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,True,1162,11.536,11.206,11.866,11.092,-0.444,8
2020,diabetes,genindlaeggelse,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,True,660,11.78,11.405,12.154,10.989,-0.791,9
2020,diabetes,mort_30d,h_01,Aalborg Universitetshospital,Nordjylland,pct,lavere_bedre,True,447,6.417,5.889,6.945,7.14,0.723,8
2020,diabetes,mort_30d,h_02,RH Hjørring,Nordjylland,pct,lavere_bedre,True,415,5.447,4.892,6.001,7.303,1.856,1
2020,diabetes,mort_30d,h_03,RH Frederikshavn,Nordjylland,pct,lavere_bedre,True,1810,6.767,6.502,7.033,7.568,0.801,10
2020,diabetes,mort_30d,h_04,AUH,Midtjylland,pct,lavere_bedre,True,1528,5.546,5.263,5.828,5.946,0.4,2
2020,diabetes,mort_30d,h_05,RH Gødstrup,Midtjylland,pct,lavere_bedre,True,619,6.023,5.568,6.477,7.091,1.068,5
2020,diabetes,mort_30d,h_06,RH Horsens,Midtjylland,pct,lavere_bedre,True,1728,6.957,6.686,7.229,7.415,0.458,14
2020,diabetes,mort_30d,h_07,HE Midt,Midtjylland,pct,lavere_bedre,True,979,7.173,6.814,7.533,6.723,-0.45,15
2020,diabetes,mort_30d,h_08,OUH,Syddanmark,pct,lavere_bedre,True,1176,8.25,7.939,8.56,7.725,-0.525,18
2020,diabetes,mort_30d,h_09,Esbjerg Sygehus,Syddanmark,pct,lavere_bedre,True,1240,6.854,6.534,7.175,7.181,0.327,12
2020,diabetes,mort_30d,h_10,Sygehus Sønderjylland,Syddanmark,pct,lavere_bedre,True,223,7.602,7.066,8.137,7.124,-0.478,16
2020,diabetes,mort_30d,h_11,Sygehus Lillebælt,Syddanmark,pct,lavere_bedre,True,1474,5.82,5.525,6.114,5.807,-0.013,4
2020,diabetes,mort_30d,h_12,Holbæk Sygehus,Sjælland,pct,lavere_bedre,True,444,6.655,6.135,7.174,7.575,0.92,9
2020,diabetes,mort_30d,h_13,Næstved Sygehus,Sjælland,pct,lavere_bedre,True,1055,6.949,6.601,7.297,7.181,0.232,13
2020,diabetes,mort_30d,h_14,SU Roskilde,Sjælland,pct,lavere_bedre,True,1509,7.639,7.349,7.929,7.516,-0.123,17
2020,diabetes,mort_30d,h_15,Rigshospitalet,Hovedstaden,pct,lavere_bedre,True,708,6.318,5.893,6.743,7.14,0.822,7
2020,diabetes,mort_30d,h_16,Herlev Hospital,Hovedstaden,pct,lavere_bedre,True,796,5.806,5.406,6.206,7.263,1.457,3
2020,diabetes,mort_30d,h_17,Bispebjerg Hospital,Hovedstaden,pct,lavere_bedre,True,1162,6.852,6.522,7.182,7.057,0.205,11
2020,diabetes,mort_30d,h_18,Hvidovre Hospital,Hovedstaden,pct,lavere_bedre,True,660,6.22,5.846,6.594,5.894,-0.326,6
2020,diabetes,overlevelse_1aar,h_01,Aalborg Universitetshospital,Nordjylland,pct,hoejere_bedre,True,447,88.162,87.634,88.689,87.804,0.358,5
2020,diabetes,overlevelse_1aar,h_02,RH Hjørring,Nordjylland,pct,hoejere_bedre,True,415,90.223,89.669,90.778,88.109,2.114,2
2020,diabetes,overlevelse_1aar,h_03,RH Frederikshavn,Nordjylland,pct,hoejere_bedre,True,1810,87.154,86.887,87.419,86.798,0.356,11
2020,diabetes,overlevelse_1aar,h_04,AUH,Midtjylland,pct,hoejere_bedre,True,1528,89.371,89.088,89.653,90.119,-0.748,3
2020,diabetes,overlevelse_1aar,h_05,RH Gødstrup,Midtjylland,pct,hoejere_bedre,True,619,87.44,86.985,87.894,86.879,0.561,10
2020,diabetes,overlevelse_1aar,h_06,RH Horsens,Midtjylland,pct,hoejere_bedre,True,1728,87.607,87.335,87.879,87.119,0.488,8
2020,diabetes,overlevelse_1aar,h_07,HE Midt,Midtjylland,pct,hoejere_bedre,True,979,86.945,86.585,87.304,87.645,-0.7,13
2020,diabetes,overlevelse_1aar,h_08,OUH,Syddanmark,pct,hoejere_bedre,True,1176,85.695,85.384,86.004,84.974,0.721,17
